key,fname,mname,lname,generation,dob,dod,gender,addr1,city,country,postcode,phone,email,website,ssn,ssn_last4,drlic,passport,gov_id,employ,address,income,debtinc,creddebt,othdebt,pending,default
"REF00000758","George","Benjamin","Wilson","","1950-01-15",1984-01-03,"M","43 Dumble Road","YAZC City","United States","YA 9539","0 1821","","",238156,8156,450026,435427,725587,17.000000,12.000000,20.000000,5.400000,0.622080,0.457920,"T",
"REF00000759","Gerald","Scott","Rodriguez","","1950-01-01",1990-07-01,"M","47 Yockley Way","YAZC City","United States","YA 9899","0 4547","","",224593,4593,138055,836995,467663,4.000000,3.000000,54.000000,7.400000,1.162836,2.833164,"T",
"REF00000760","Frances","Annie","Anderson","","1984-07-13",,"F","60 Apple Road","KSAATown","United States","KS 5051","0 6891","f.anderson@www.fmuxqblv.net","www.fmuxqblv.net",229619,9619,713039,658144,394931,23.000000,11.000000,52.000000,13.800000,1.901640,5.274360,"T",
"REF00000761","Johnny","Todd","Thomas","","1943-02-28",1989-10-18,"M","32 Banburgh Avenue","ABWQ City","United States","AB 9843","0 5046","","",173016,3016,469358,672601,588275,5.000000,11.000000,25.000000,4.000000,0.144000,0.856000,"T",
"REF00000762","Ralph","Kevin","Murphy","","1962-03-26",,"M","18 Panner Avenue","LLKJVille","United States","LL 2162","0 2108","r.murphy@www.dbopjaut.org","www.dbopjaut.org",951709,1709,861879,438467,258923,10.000000,13.000000,30.000000,15.400000,1.898820,2.721180,"T",
"REF00000763","Tammy","Heather","Alexander","","1961-08-14",2007-10-19,"F","6 Lombard Lane","LLKJVille","United States","LL 3003","0 4509","t.alexander@www.velykscg.com","www.velykscg.com",783003,3003,127424,896088,516898,1.000000,4.000000,35.000000,15.900000,0.506415,5.058585,"T",
"REF00000764","Teresa","Laura","Cook","","1934-11-25",1979-05-22,"F","45 East Pine Road","ABWQ City","United States","AB 9576","0 8677","","",807484,7484,472764,370592,405161,24.000000,12.000000,41.000000,19.500000,2.366520,5.628480,"T",
"REF00000765","Barbara","Christina","Bryant","","1975-01-22",,"F","31 Barn Drive","PZYVille","United States","PZ 1602","0 5531","barbara_bryant@www.mfsialll.com","www.mfsialll.com",153990,3990,849273,526025,987925,0.000000,2.000000,61.000000,10.800000,2.806488,3.781512,"T",
"REF00000766","Larry","Gerald","Campbell","","1962-04-26",1990-11-09,"M","79 Viking Drive","QXYTown","United States","QX 8944","0 6930","","",416583,6583,619880,562618,632133,16.000000,8.000000,38.000000,13.500000,2.590650,2.539350,"T",
"REF00000767","Virginia","Heather","Anderson","","1954-09-10",,"F","12 Treehill Avenue","PZYVille","United States","PZ 9388","0 5776","virginia_anderson@www.ppsiaqpw.net","www.ppsiaqpw.net",622152,2152,378193,469886,605092,18.000000,9.000000,26.000000,6.800000,0.548080,1.219920,"T",
"REF00000768","Patrick","Johnny","Hill","","1972-04-06",,"M","24 Lombard Drive","UWNZ Falls","United States","UW 1147","0 2922","patrick_hill@www.qdopjsrb.org","www.qdopjsrb.org",779915,9915,397138,840777,215228,0.000000,1.000000,47.000000,9.600000,1.597248,2.914752,"T",
"REF00000769","Deborah","Kathryn","Evans","","1967-03-08",2009-03-05,"F","42 Juniper Way","KSAATown","United States","KS 6481","0 3098","deborah_evans@www.kvuxqyxi.com","www.kvuxqyxi.com",943039,3039,478974,398706,713421,2.000000,14.000000,44.000000,5.900000,2.133912,0.462088,"T",
"REF00000770","Andrea","Robin","Brooks","","1983-04-19",,"F","14 Zebra Close","PWMSA City","United States","PW 8881","0 9766","a.brooks@www.bwuxqliu.net","www.bwuxqliu.net",232130,2130,820071,548936,948738,4.000000,3.000000,21.000000,3.500000,0.228585,0.506415,"T",
"REF00000771","Ruth","Carol","Allen","","1988-09-08",,"F","15 West Lane","PWMSA City","United States","PW 9285","0 1349","r.allen@www.scqyzzsl.com","www.scqyzzsl.com",234587,4587,687319,725431,720338,13.000000,8.000000,25.000000,12.200000,1.491450,1.558550,"T",
"REF00000772","George","Gary","Stewart","","1980-01-22",,"M","1 Apple Avenue","YAZC City","United States","YA 8998","0 8402","george_stewart@www.ddyhkibh.net","www.ddyhkibh.net",580750,750,971956,207710,633851,6.000000,19.000000,47.000000,7.600000,1.564536,2.007464,"T",
"REF00000773","Kathy","Jennifer","Thomas","","1993-01-17",,"F","58 Astra Avenue","PWMSA City","United States","PW 3110","0 6178","k.thomas@www.mcsiajoq.org","www.mcsiajoq.org",896142,6142,986714,145713,745007,1.000000,4.000000,18.000000,15.500000,0.574740,2.215260,"T",
"REF00000774","Julie","Christine","Davis","","1977-08-06",,"F","27 Humber Avenue","PWMSA City","United States","PW 8703","0 8660","julie_davis@www.nxqqxxahp.com","www.nxqqxxahp.com",652302,2302,495625,693615,104205,12.000000,18.000000,30.000000,21.700000,3.645600,2.864400,"T",
"REF00000775","Diane","Phyllis","Taylor","","1987-08-16",,"F","28 Hastings Crescent","YAZC City","United States","YA 1593","0 9603","d.taylor@www.lgoazpeuh.com","www.lgoazpeuh.com",157540,7540,506153,461193,884108,13.000000,1.000000,169.000000,2.200000,0.349492,3.368508,"T",
"REF00000776","Arthur","John","Martin","","1929-02-06",1970-10-12,"M","26 Treehill Crescent","QXYTown","United States","QX 1945","0 8106","","",672414,2414,352260,842155,734829,9.000000,18.000000,37.000000,8.400000,1.028748,2.079252,"T",
"REF00000777","Phyllis","Jacqueline","Harris","III","1942-12-24",1987-11-25,"F","70 Dumble Court","LLKJVille","United States","LL 4267","0 5102","","",637295,7295,750860,167842,299311,6.000000,2.000000,48.000000,7.500000,0.511200,3.088800,"T",
"REF00000778","Maria","Jessica","Lewis","II","1986-09-01",,"F","66 Hadden Drive","QXYTown","United States","QX 1448","0 7687","maria_lewis@www.ljkzzhrw.com","www.ljkzzhrw.com",223805,3805,158233,381662,526641,20.000000,13.000000,35.000000,16.500000,1.969275,3.805725,"T",
"REF00000779","Nancy","Laura","Ross","","1954-10-20",1995-11-10,"F","82 Greeney Court","HWAZ Rapids","United States","HW 2401","0 8581","","",541297,1297,568950,812155,541753,13.000000,2.000000,23.000000,5.600000,0.616952,0.671048,"T",
"REF00000780","Dan","Frank","White","","1949-12-01",,"M","65 Adderly Way","PWMSA City","United States","PW 2196","0 7060","daniel_white@www.tuqyzatz.org","www.tuqyzatz.org",389329,9329,443794,844897,789953,2.000000,19.000000,66.000000,3.300000,0.847242,1.330758,"T",
"REF00000781","Carlos","Bruce","Evans","","1992-08-03",,"M","25 North Drive","PZYVille","United States","PZ 4534","0 8173","c.evans@www.yyqyzpck.org","www.yyqyzpck.org",401513,1513,695252,812491,212337,6.000000,3.000000,23.000000,9.800000,0.861028,1.392972,"T",
"REF00000782","Betty","Cynthia","Williams","","1972-05-12",,"F","25 Humber Close","ABWQ City","United States","AB 2977","0 1011","b.williams@www.hjsiaiqe.net","www.hjsiaiqe.net",724630,4630,872086,121729,706378,19.000000,5.000000,50.000000,14.700000,1.043700,6.306300,"T",
"REF00000783","Betty","Janet","Howard","","1946-08-26",1990-01-03,"F","20 Alpha Drive","ABWQ City","United States","AB 9481","0 7962","","",933428,3428,503790,780596,972841,8.000000,11.000000,36.000000,13.900000,1.486188,3.517812,"T",
"REF00000784","Chris","Jerry","Young","","1971-02-09",2011-01-26,"M","61 Adderly Lane","PWMSA City","United States","PW 3449","0 4612","c.young@www.wgsiatzi.com","www.wgsiatzi.com",536804,6804,580930,403033,685821,14.000000,17.000000,27.000000,20.300000,3.743523,1.737477,"T",
"REF00000785","Harry","Peter","Perez","","1980-09-18",,"M","82 Loom Lane","UWNZ Falls","United States","UW 8907","0 3088","harry_perez@www.uouxqcrh.net","www.uouxqcrh.net",225334,5334,250465,159328,884216,7.000000,4.000000,126.000000,13.700000,7.612542,9.649458,"T",
"REF00000855","Donna","Janet","Ross","","1989-02-11",,"F","27 Oak Close","LLKJVille","United States","LL 4536","0 8336","d.ross@www.aiopjmkf.com","www.aiopjmkf.com",609031,9031,610050,666519,506034,18.000000,10.000000,45.000000,7.300000,0.584730,2.700270,"T",
"REF00000787","Carol","Julie","Parker","","1961-02-23",1990-02-03,"F","41 Greeney Crescent","ANEZ City","United States","AN 6703","0 7600","","",218179,8179,137381,339100,708220,12.000000,11.000000,75.000000,0.100000,0.022050,0.052950,"T",
"REF00000788","Michael","Gregory","Thompson","","1959-11-15",,"M","6 Viking Court","LLKJVille","United States","LL 7425","0 5357","m.thompson@www.rslykise.org","www.rslykise.org",484637,4637,189225,571274,460444,6.000000,1.000000,26.000000,3.800000,0.248976,0.739024,"T",
"REF00000789","Deborah","Sharon","Thompson","","1969-04-05",2009-03-09,"F","51 Abbey Lane","HWAZ Rapids","United States","HW 5941","0 6110","deborah_thompson@www.szlykjlj.net","www.szlykjlj.net",285087,5087,469442,567913,875639,5.000000,17.000000,43.000000,5.000000,0.554700,1.595300,"T",
"REF00000790","Irene","Wanda","Baker","","1939-01-15",,"F","96 Barn Court","KSAATown","United States","KS 6846","0 3245","irene_baker@www.mcsiaist.com","www.mcsiaist.com",516925,6925,777728,909400,861469,5.000000,4.000000,42.000000,15.500000,3.365670,3.144330,"T",
"REF00000791","William","Benjamin","Ross","","1959-04-07",2002-09-11,"M","3 Astra Way","PWMSA City","United States","PW 7086","0 1541","william_ross@www.vnpqdnym.org","www.vnpqdnym.org",114887,4887,560146,227234,101214,0.000000,4.000000,54.000000,3.000000,0.119880,1.500120,"T",
"REF00000792","Alan","John","Allen","","1996-03-13",,"M","75 Viking Avenue","YAZC City","United States","YA 7229","0 6565","alan_allen@www.shsiabaj.com","www.shsiabaj.com",596271,6271,134647,193808,388620,13.000000,10.000000,31.000000,8.100000,0.881361,1.629639,"T",
"REF00000793","Cheryl","Kelly","Sanders","","1964-06-09",2007-05-07,"F","34 East Way","LLKJVille","United States","LL 5209","0 1783","c.sanders@www.gjlykfps.com","www.gjlykfps.com",227733,7733,864871,590991,227172,1.000000,0.000000,46.000000,5.100000,1.262148,1.083852,"T",
"REF00000794","Sara","Pamela","Evans","","1924-03-06",1965-05-02,"F","2 Astra Drive","YAZC City","United States","YA 9772","0 1719","","",694493,4493,897623,497407,663327,18.000000,27.000000,15.000000,12.700000,1.375410,0.529590,"T",
"REF00000795","Margaret","Pamela","Hughes","I","1929-02-02",1976-05-18,"F","100 Ridge Way","KSAATown","United States","KS 2759","0 3377","","",696439,6439,560548,366764,225068,2.000000,5.000000,254.000000,7.700000,7.001764,12.556236,"T",
"REF00000796","Anthony","Douglas","Powell","","1933-03-06",1975-11-12,"M","20 Cork Avenue","PWMSA City","United States","PW 4302","0 9848","","",987557,7557,691874,823592,869268,7.000000,1.000000,40.000000,5.100000,0.897600,1.142400,"T",
"REF00000797","Keith","Bobby","Sanchez","","1954-11-19",1997-05-27,"M","70 Adderly Court","QXYTown","United States","QX 4740","0 5873","","",378289,8289,437923,371556,299571,10.000000,15.000000,16.000000,7.200000,0.877824,0.274176,"T",
"REF00000798","Norma","Lori","Henderson","","1954-10-22",2002-05-01,"F","73 Dumble Drive","KSAATown","United States","KS 3061","0 7538","norma_henderson@www.axuxqtzp.com","www.axuxqtzp.com",428726,8726,984069,357583,733914,4.000000,12.000000,16.000000,10.500000,0.433440,1.246560,"T",
"REF00000799","Randy","Jesse","Ward","","1983-12-19",,"M","4 Oak Crescent","HWAZ Rapids","United States","HW 3870","0 3447","r.ward@www.uvyhkfiu.com","www.uvyhkfiu.com",123922,3922,260196,478080,959931,11.000000,1.000000,81.000000,10.900000,0.997677,7.831323,"T",
"REF00000800","Randy","Bruce","Carter","II","1962-03-04",2009-11-01,"M","66 Greeney Road","UWNZ Falls","United States","UW 2857","0 4842","randy_carter@www.rqlykgqf.net","www.rqlykgqf.net",746845,6845,689986,613224,403668,5.000000,17.000000,21.000000,15.400000,0.067914,3.166086,"T",
"REF00000801","Phyllis","Ashley","Ramirez","","1933-06-02",1982-05-04,"F","44 Antelope Way","YAZC City","United States","YA 6907","0 6440","","",453938,3938,874481,304499,441751,5.000000,9.000000,16.000000,9.200000,0.185472,1.286528,"T",
"REF00000802","Steven","Justin","Jones","","1959-10-06",1999-07-12,"M","38 Hadden Close","ANEZ City","United States","AN 1426","0 8799","","",507894,7894,241218,985894,421834,2.000000,1.000000,35.000000,12.400000,2.382660,1.957340,"T",
"REF00000803","Mildred","Nicole","Patterson","","1951-12-11",1992-10-03,"F","54 Barn Crescent","ANEZ City","United States","AN 8735","0 7952","","",992379,2379,403082,374610,583834,7.000000,12.000000,42.000000,9.100000,0.890526,2.931474,"T",
"REF00000804","Andrea","Michelle","Hughes","","1992-07-25",,"F","56 Park Lane","QXYTown","United States","QX 1827","0 6232","a.hughes@www.nhuxqhds.com","www.nhuxqhds.com",427937,7937,393005,624431,560824,5.000000,3.000000,70.000000,28.200000,10.679340,9.060660,"T",
"REF00000805","Susan","Rachel","Bailey","","1984-06-28",,"F","94 Oak Drive","ANEZ City","United States","AN 1671","0 1051","s.bailey@www.wkpqdtle.org","www.wkpqdtle.org",883066,3066,688681,960163,924593,14.000000,7.000000,64.000000,15.000000,1.449600,8.150400,"T",
"REF00000806","Jonathan","Roy","Long","","1982-09-02",,"M","88 Viking Road","YAZC City","United States","YA 6498","0 3254","j.long@www.ufqqxxpkz.org","www.ufqqxxpkz.org",989478,9478,349737,235305,661005,19.000000,15.000000,21.000000,11.400000,0.914508,1.479492,"T",
"REF00000807","Antonio","Keith","Hall","","1979-03-14",,"M","74 Park Avenue","PZYVille","United States","PZ 5296","0 4717","antonio_hall@www.dpkzzkzz.org","www.dpkzzkzz.org",383353,3353,233307,917778,438744,14.000000,8.000000,266.000000,2.000000,2.191840,3.128160,"T",
"REF00000808","Chris","Edward","Morris","","1983-04-03",,"M","27 Barn Avenue","ANEZ City","United States","AN 2783","0 3601","chris_morris@www.byopjsid.org","www.byopjsid.org",137451,7451,873382,912658,268211,2.000000,5.000000,16.000000,32.300000,3.064624,2.103376,"T",
"REF00000809","Kevin","Andrew","Stewart","","1956-04-06",1997-03-20,"M","10 Loom Way","YAZC City","United States","YA 9919","0 7886","","",453463,3463,715395,957576,691845,16.000000,13.000000,40.000000,7.000000,1.248800,1.551200,"T",
"REF00000810","Cheryl","Catherine","Williams","","1948-08-05",1990-07-20,"F","52 Viking Way","QXYTown","United States","QX 5793","0 8260","","",844432,4432,760292,353991,314268,13.000000,11.000000,61.000000,6.200000,0.798002,2.983998,"T",
"REF00000811","Brian","Gerald","Hill","II","1931-04-04",1976-04-19,"M","45 Dumble Drive","YAZC City","United States","YA 1209","0 5890","","",907738,7738,742105,515036,251829,17.000000,26.000000,64.000000,23.300000,7.754240,7.157760,"T",
"REF00000812","Sara","Judith","Cook","","1961-12-27",1994-03-24,"F","19 Loom Avenue","UWNZ Falls","United States","UW 2527","0 1629","","",360969,969,707328,630602,117292,17.000000,11.000000,65.000000,16.800000,2.533440,8.386560,"T",
"REF00000813","Angela","Sandra","Perry","","1994-08-05",,"F","31 East Way","HWAZ Rapids","United States","HW 1595","0 5587","a.perry@www.nfsiavqn.org","www.nfsiavqn.org",257868,7868,686939,557443,371511,1.000000,14.000000,29.000000,6.100000,0.739442,1.029558,"T",
"REF00000814","Jean","Amy","Young","","1969-09-23",,"F","24 Oak Crescent","PZYVille","United States","PZ 2759","0 3662","jean_young@www.zulykpkl.org","www.zulykpkl.org",813610,3610,819348,284084,251058,1.000000,5.000000,23.000000,9.300000,1.103724,1.035276,"T",
"REF00000815","Charles","Roy","Watson","III","1946-08-15",1988-02-05,"M","83 Hastings Way","HWAZ Rapids","United States","HW 6816","0 9303","","",680650,650,341036,902314,285407,19.000000,26.000000,73.000000,8.700000,1.054266,5.296734,"T",
"REF00000816","Julia","Maria","Wood","","1987-09-06",,"F","3 Springburn Drive","PWMSA City","United States","PW 8472","0 5730","j.wood@www.hrsiazno.com","www.hrsiazno.com",647128,7128,298986,287970,875020,5.000000,3.000000,20.000000,4.100000,0.324720,0.495280,"T",
"REF00000817","Harold","Ernest","Howard","","1993-11-09",,"M","98 Carthouse Road","UWNZ Falls","United States","UW 6477","0 7210","harold_howard@www.quoazppno.net","www.quoazppno.net",471735,1735,426711,682020,241207,8.000000,1.000000,27.000000,9.800000,1.645812,1.000188,"T",
"REF00000818","Phillip","Stephen","Jenkins","","1986-09-21",,"M","92 Apple Close","LLKJVille","United States","LL 2859","0 3018","phillip_jenkins@www.vlkzzayh.com","www.vlkzzayh.com",547173,7173,487774,458174,979442,4.000000,1.000000,21.000000,4.600000,0.612444,0.353556,"T",
"REF00000819","Andrea","Betty","Griffin","","1950-07-19",1993-09-14,"F","44 Panner Road","HWAZ Rapids","United States","HW 2575","0 5649","","",205633,5633,427825,517599,921816,9.000000,10.000000,15.000000,5.400000,0.385560,0.424440,"T",
"REF00000820","Ruby","Lori","Turner","","1932-06-08",1973-09-26,"F","9 Kepler Avenue","YAZC City","United States","YA 3624","0 8952","","",618000,8000,799818,542157,977510,8.000000,1.000000,22.000000,6.400000,0.236544,1.171456,"T",
"REF00000821","Ryan","Earl","Stewart","","1987-09-16",,"M","60 Antelope Drive","ABWQ City","United States","AB 8919","0 2681","ryan_stewart@www.fmlykwtd.com","www.fmlykwtd.com",371391,1391,745601,824382,406905,0.000000,5.000000,37.000000,17.200000,4.212968,2.151032,"T",
"REF00000822","Joseph","Fred","Davis","","1949-09-02",1998-04-12,"M","75 Hillcrest Crescent","LLKJVille","United States","LL 5153","0 9798","","",836139,6139,914465,384779,557208,15.000000,16.000000,66.000000,8.800000,2.340624,3.467376,"T",
"REF00000823","Theresa","Nancy","Wilson","","1980-10-19",,"F","22 Cork Road","PZYVille","United States","PZ 6701","0 8491","t.wilson@www.rikzzzgl.com","www.rikzzzgl.com",360189,189,723086,498230,245662,1.000000,1.000000,140.000000,13.900000,4.183900,15.276100,"T",
"REF00000824","Harold","Fred","Young","","1971-12-02",,"M","37 East Drive","UWNZ Falls","United States","UW 8484","0 1354","harold_young@www.nyuxqaec.com","www.nyuxqaec.com",350200,200,596515,821043,985459,0.000000,0.000000,46.000000,3.800000,0.529644,1.218356,"T",
"REF00000825","Alan","Nicholas","Phillips","","1981-12-07",,"M","48 Alpha Avenue","YAZC City","United States","YA 8938","0 5575","a.phillips@www.mslykohd.com","www.mslykohd.com",601559,1559,908979,466778,475936,7.000000,10.000000,78.000000,10.500000,3.153150,5.036850,"T",
"REF00000826","Joyce","Lisa","Simmons","","1961-04-12",,"F","51 West Lane","PWMSA City","United States","PW 7120","0 8874","j.simmons@www.cnqqxxsaz.net","www.cnqqxxsaz.net",176040,6040,167312,352902,640327,1.000000,0.000000,23.000000,8.000000,1.242000,0.598000,"T",
"REF00000827","Annie","Carolyn","Powell","","1990-02-21",,"F","59 Barn Road","PZYVille","United States","PZ 8269","0 8179","a.powell@www.bbqyzvxh.org","www.bbqyzvxh.org",746242,6242,162897,817099,656273,8.000000,25.000000,14.000000,17.100000,0.241794,2.152206,"T",
"REF00000828","Martin","Mark","Cooper","","1941-03-07",1990-02-25,"M","58 South Crescent","PZYVille","United States","PZ 6668","0 2007","","",317764,7764,121227,778839,932665,10.000000,8.000000,37.000000,8.600000,0.082732,3.099268,"T",
